UserID,UserName,Age,Gender,Email,TotalCoursesEnrolled,UniqueCategoriesEnrolled,AverageCoursesPerCategory,EnrollmentFrequency,TotalSpending,AverageSpending,Cat_Artificial Intelligence,Cat_Business,Cat_Cybersecurity,Cat_Data Science,Cat_Design,Cat_Digital Marketing,Cat_Finance,Cat_Machine Learning,Cat_Marketing,Cat_Programming,Cat_Project Management,Cat_Web Development,Level_Advanced,Level_Beginner,Level_Intermediate,AverageCourseRating,DiversityScore,LearningDepthIndex,Cluster
U00141,jenkinswilliam,20,Male,nicolerodriguez@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.88,1.0,1.0,0
U00142,brian08,17,Female,stephenhenry@gmail.com,1,1,1.0,30.0,472.28,472.28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.74,1.0,1.0,0
U00143,sherri37,26,Male,lopezbrian@outlook.com,2,2,1.0,0.8695652173913043,177.34,88.67,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,4.415,1.0,0.5,0
U00144,rodgerspaul,24,Female,amy66@hotmail.com,13,7,1.8571428571428568,1.1079545454545454,953.67,73.35923076923076,0,1,2,0,0,2,3,1,2,0,2,0,5,2,6,3.173076923076923,0.5384615384615384,0.3333333333333333,1
U00145,shawnbrown,23,Female,amandasingh@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.94,1.0,1.0,0
U00146,ihernandez,30,Female,rgarcia@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.44,1.0,1.0,0
U00147,patricklaura,30,Male,barbarapatterson@yahoo.com,12,9,1.3333333333333333,1.1009174311926606,1195.68,99.64,0,0,0,2,2,1,1,1,2,1,1,1,3,5,4,3.0775,0.75,1.25,1
U00148,andersenmichael,35,Female,rsmith@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.02,1.0,0.0,0
U00149,jacksonanthony,17,Female,yspencer@gmail.com,10,8,1.25,0.9345794392523364,906.41,90.641,2,0,1,1,1,0,1,2,1,1,0,0,4,3,3,3.303,0.8,0.6,1
U00150,nsmith,25,Male,zjefferson@gmail.com,2,2,1.0,0.8333333333333333,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,3.245,1.0,0.0,0
U00151,johnjohnson,16,Female,heathrodney@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.44,1.0,1.0,0
U00152,hhill,19,Female,keith03@outlook.com,12,9,1.3333333333333333,1.0434782608695652,1368.9199999999998,114.07666666666664,1,1,2,0,1,1,1,0,0,2,1,2,2,6,4,3.296666666666667,0.75,2.0,1
U00153,scottgilbert,35,Male,sextondillon@yahoo.com,2,2,1.0,0.2006688963210702,37.89,18.945,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2.575,1.0,0.5,0
U00154,jessicabailey,29,Male,colleen99@outlook.com,1,1,1.0,30.0,248.1,248.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2,1.0,1.0,0
U00155,browningstephanie,27,Male,cindy51@gmail.com,2,2,1.0,0.4958677685950413,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,3.71,1.0,1.0,0
U00156,phill,17,Male,natalie68@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.59,1.0,0.0,0
U00157,derek60,32,Female,dhall@hotmail.com,2,2,1.0,0.2654867256637168,212.39,106.195,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2.53,1.0,0.0,0
U00158,nicholas56,35,Female,lisa06@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.28,1.0,1.0,0
U00159,rodriguezraymond,16,Male,richardsonwilliam@yahoo.com,2,2,1.0,1.5384615384615383,53.86,26.93,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,2.1,1.0,1.0,0
U00160,kingspencer,28,Female,gillvalerie@yahoo.com,1,1,1.0,30.0,327.99,327.99,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.51,1.0,1.0,0
U00161,lawrence17,25,Female,tstone@outlook.com,11,7,1.5714285714285714,0.990990990990991,605.6,55.054545454545455,1,2,2,2,1,0,2,0,0,0,0,1,5,3,3,2.8972727272727274,0.6363636363636364,0.5,1
U00162,charlesayala,26,Male,kmyers@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.59,1.0,0.0,0
U00163,clinejacqueline,32,Female,johnsonshelly@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.45,1.0,0.0,0
U00164,james63,32,Male,jessica46@outlook.com,2,1,2.0,0.5,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,3.2700000000000005,0.5,0.0,0
U00165,wcarroll,30,Male,angela19@hotmail.com,4,4,1.0,0.96,419.82,104.955,1,0,0,0,1,0,1,0,1,0,0,0,1,1,2,2.995,1.0,0.5,0
U00166,campbellkelsey,33,Male,hinesjoshua@gmail.com,15,9,1.6666666666666667,1.3119533527696792,248.88,16.592,1,1,1,2,0,0,1,3,2,2,0,2,4,5,6,3.1886666666666668,0.6,1.0,1
U00167,rogersjohn,31,Female,jonathan94@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.94,1.0,1.0,0
U00168,gillespiekimberly,24,Female,michael38@outlook.com,1,1,1.0,30.0,326.02,326.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.69,1.0,0.0,0
U00169,vasquezjohn,24,Male,youngmaurice@yahoo.com,13,11,1.181818181818182,1.2786885245901638,567.16,43.62769230769231,1,1,1,1,2,1,2,1,1,1,0,1,5,4,4,2.636923076923077,0.8461538461538461,0.6666666666666666,1
U00170,millerdavid,34,Female,mark06@hotmail.com,3,3,1.0,0.5113636363636364,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,2.72,1.0,3.0,0
U00171,egardner,24,Male,obrienmolly@outlook.com,2,1,2.0,0.6122448979591836,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,4.065,0.5,1.0,0
U00172,nglass,35,Female,charleshernandez@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.73,1.0,0.0,0
U00173,fernando38,31,Male,patriciagarcia@gmail.com,14,10,1.4,1.2883435582822087,1094.82,78.20142857142856,2,1,2,1,0,0,2,1,2,1,1,1,2,6,6,3.1978571428571425,0.7142857142857143,2.0,1
U00174,michelle60,29,Male,sgriffith@yahoo.com,1,1,1.0,30.0,212.39,212.39,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.15,1.0,0.0,0
U00175,xlambert,32,Female,leonardlisa@gmail.com,2,2,1.0,0.2142857142857142,490.9,245.45,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2.915,1.0,2.0,0
U00176,gary81,34,Male,jameshartman@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.68,1.0,1.0,0
U00177,torreschristine,29,Female,adriana95@yahoo.com,14,9,1.5555555555555556,1.5272727272727271,1526.54,109.03857142857144,1,0,0,2,1,1,3,2,1,2,0,1,3,7,4,3.023571428571429,0.6428571428571429,1.75,1
U00178,gonzaleslisa,20,Male,robertspencer@outlook.com,14,10,1.4,1.5,236.72000000000003,16.90857142857143,1,1,1,3,1,1,1,0,2,2,1,0,4,5,5,3.54,0.7142857142857143,1.0,1
U00179,mariaavila,34,Male,tpineda@outlook.com,2,2,1.0,0.7142857142857142,487.92,243.96,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2.685,1.0,0.0,0
U00180,xglenn,26,Female,bruce16@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.73,1.0,0.0,0
U00181,stephanie98,32,Female,angela26@yahoo.com,1,1,1.0,30.0,299.57,299.57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.74,1.0,1.0,0
U00182,nancyibarra,28,Female,rmadden@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.1,1.0,0.0,0
U00183,christopherhall,33,Male,virginia17@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.73,1.0,0.0,0
U00184,kroth,28,Male,nrhodes@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.38,1.0,0.0,0
U00185,jwalls,27,Male,carrillomichael@outlook.com,1,1,1.0,30.0,57.32,57.32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.74,1.0,0.0,0
U00186,alexbrown,28,Female,nortonlisa@outlook.com,2,2,1.0,0.5825242718446602,326.02,163.01,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,3.0700000000000003,1.0,0.0,0
U00187,taylor05,18,Male,staceygiles@hotmail.com,1,1,1.0,30.0,472.28,472.28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.74,1.0,1.0,0
U00188,robertsedward,18,Male,wschmidt@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.52,1.0,0.0,0
U00189,latoya45,18,Male,normangabriela@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.59,1.0,0.0,0
U00190,hroberts,25,Female,hcabrera@yahoo.com,1,1,1.0,30.0,487.92,487.92,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.64,1.0,0.0,0
U00191,foleypaul,34,Male,jeremycole@gmail.com,12,8,1.5,1.157556270096463,2258.7,188.225,1,1,1,0,0,2,1,0,2,1,3,0,3,5,4,3.955833333333333,0.6666666666666666,1.25,1
U00192,nathanieldorsey,17,Male,briannarichardson@yahoo.com,14,9,1.5555555555555556,1.316614420062696,680.0699999999999,48.576428571428565,0,1,0,1,0,1,1,1,2,2,2,3,4,7,3,3.440714285714286,0.6428571428571429,1.4,1
U00193,stevenjames,33,Male,carriedrake@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4.79,1.0,0.0,0
U00194,carolynpage,35,Male,jacksonandrew@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.02,1.0,0.0,0
U00195,stewartlisa,15,Male,powens@outlook.com,1,1,1.0,30.0,346.71,346.71,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.23,1.0,0.0,0
U00196,susan34,23,Female,alexandragreen@outlook.com,1,1,1.0,30.0,394.26,394.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.35,1.0,0.0,0
U00197,parksderek,35,Female,michaelwallace@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.6,1.0,0.0,0
U00198,brian71,30,Female,lewismargaret@hotmail.com,12,7,1.7142857142857142,1.2286689419795225,1242.34,103.52833333333336,1,2,1,0,0,1,3,0,2,2,0,0,3,6,3,3.2741666666666664,0.5833333333333334,1.5,1
U00199,millerstephanie,24,Female,davisjeremy@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.43,1.0,0.0,0
U00200,ronald67,32,Male,bobbymurphy@outlook.com,4,3,1.3333333333333333,0.3625377643504531,269.71,67.4275,0,0,0,0,2,1,0,0,0,0,0,1,4,0,0,3.4650000000000003,0.75,0.0,0
U00201,yalvarado,16,Male,orosales@gmail.com,3,3,1.0,0.8333333333333333,691.88,230.6266666666667,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2.676666666666667,1.0,0.5,0
U00202,awilson,28,Female,harrisrichard@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.85,1.0,1.0,0
U00203,samantha00,25,Female,ybyrd@yahoo.com,2,2,1.0,0.3092783505154639,326.02,163.01,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,3.005,1.0,1.0,0
U00204,loribates,28,Female,robertmitchell@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.59,1.0,0.0,0
U00205,christinecampbell,32,Male,markmahoney@outlook.com,1,1,1.0,30.0,342.61,342.61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.84,1.0,0.0,0
U00206,lisa94,19,Female,morriscindy@outlook.com,1,1,1.0,30.0,89.59,89.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.68,1.0,0.0,0
U00207,evelyn98,33,Male,carsonjamie@yahoo.com,2,2,1.0,0.5084745762711864,177.34,88.67,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2.585,1.0,0.5,0
U00208,kingrobin,18,Female,jamesholt@yahoo.com,15,10,1.5,1.4754098360655736,507.62,33.84133333333333,1,2,1,4,1,2,1,1,0,0,1,1,6,7,2,3.1533333333333338,0.6666666666666666,1.0,1
U00209,parkssarah,26,Male,padillakathy@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.15,1.0,0.0,0
U00210,mscott,30,Male,umitchell@hotmail.com,2,2,1.0,1.5789473684210529,37.89,18.945,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1.515,1.0,0.0,0
U00211,maryspencer,22,Male,amandabrown@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4.68,1.0,1.0,0
U00212,mike97,30,Female,loriknight@yahoo.com,2,2,1.0,0.8333333333333333,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,4.265,1.0,2.0,0
U00213,susan03,15,Male,serranotammy@hotmail.com,2,2,1.0,2.0,299.57,149.785,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,4.23,1.0,1.0,0
U00214,danielle41,24,Female,annaparker@gmail.com,1,1,1.0,30.0,89.59,89.59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.68,1.0,0.0,0
U00215,sandra29,28,Male,hatfieldmark@hotmail.com,1,1,1.0,30.0,326.02,326.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.69,1.0,0.0,0
U00216,taylorelizabeth,23,Male,peckamy@outlook.com,16,10,1.6,1.3753581661891117,1405.87,87.866875,1,2,0,2,1,2,1,0,1,3,2,1,5,9,2,3.545625,0.625,1.5,1
U00217,garychandler,28,Male,carla25@outlook.com,1,1,1.0,30.0,37.89,37.89,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.3,1.0,0.0,0
U00218,gregory81,15,Female,lisa37@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.72,1.0,0.0,0
U00219,daniellebishop,23,Female,josephlawrence@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.51,1.0,1.0,0
U00220,laura88,20,Male,dlewis@hotmail.com,15,11,1.3636363636363635,1.3677811550151977,300.35,20.02333333333333,1,1,1,2,1,1,0,1,2,3,1,1,4,8,3,3.6286666666666663,0.7333333333333333,1.6,1
U00221,lgallagher,27,Male,youngtammy@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.45,1.0,0.0,0
U00222,bentonkatrina,28,Male,flowe@outlook.com,1,1,1.0,30.0,0.78,0.78,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3.89,1.0,0.0,0
U00223,patricia65,35,Female,yolandaglenn@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.1,1.0,0.0,0
U00224,denisebailey,15,Female,devin32@gmail.com,1,1,1.0,30.0,490.9,490.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.55,1.0,1.0,0
U00225,sheila72,18,Male,fpark@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4.1,1.0,0.0,0
U00226,marioperez,34,Female,jdougherty@hotmail.com,1,1,1.0,30.0,346.71,346.71,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.23,1.0,0.0,0
U00227,victoria90,23,Male,alyssahoward@gmail.com,2,2,1.0,0.6451612903225807,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,4.305,1.0,1.0,0
U00228,joshuarangel,18,Male,jaredpeters@yahoo.com,1,1,1.0,30.0,117.68,117.68,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.57,1.0,0.0,0
U00229,charles00,22,Male,nielsenelizabeth@gmail.com,2,2,1.0,0.48,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2.73,1.0,0.5,0
U00230,karen41,17,Female,swansonlisa@hotmail.com,2,2,1.0,2.142857142857143,119.04,59.52,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3.595,1.0,1.0,0
U00231,rodgersdaniel,16,Male,richard17@hotmail.com,2,2,1.0,0.6666666666666667,213.17,106.585,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,3.52,1.0,0.0,0
U00232,timothywatkins,26,Female,lisarodriguez@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.38,1.0,0.0,0
U00233,robinsonmichael,32,Male,virginiataylor@outlook.com,1,1,1.0,30.0,119.04,119.04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.75,1.0,0.0,0
U00234,emily05,32,Male,whuynh@outlook.com,2,2,1.0,0.2884615384615385,326.02,163.01,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3.74,1.0,0.0,0
U00235,williamscharles,34,Male,joneschristopher@outlook.com,3,2,1.5,0.661764705882353,472.28,157.42666666666665,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,3.856666666666667,0.6666666666666666,1.0,0
U00236,colin32,25,Female,vmora@yahoo.com,1,1,1.0,30.0,394.26,394.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.35,1.0,0.0,0
U00237,anthony70,20,Male,meghan00@gmail.com,1,1,1.0,30.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.15,1.0,0.0,0
U00238,joshuaescobar,24,Female,isaiahwest@outlook.com,15,10,1.5,1.3353115727002969,1872.92,124.86133333333332,1,2,0,2,0,1,2,1,1,2,1,2,6,7,2,3.1626666666666665,0.6666666666666666,1.0,1
U00239,vberg,32,Female,angelagonzalez@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.44,1.0,1.0,0
U00240,ismith,34,Female,sullivansean@hotmail.com,2,2,1.0,0.2912621359223301,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,3.33,1.0,0.0,0
U00241,thomascummings,23,Female,brandyjones@yahoo.com,2,2,1.0,0.4511278195488721,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,4.2700000000000005,1.0,1.0,0
U00242,wernerjesus,27,Male,joe20@gmail.com,2,2,1.0,0.8695652173913043,266.93,133.465,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3.285,1.0,0.0,0
U00243,thomastimothy,24,Female,upennington@gmail.com,1,1,1.0,30.0,177.34,177.34,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.89,1.0,0.0,0
U00244,josemartinez,28,Male,rebeccalamb@outlook.com,1,1,1.0,30.0,276.37,276.37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.72,1.0,0.0,0
U00245,twilson,31,Female,kimberly44@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4.14,1.0,1.0,0
U00246,william30,31,Male,jennifer12@gmail.com,1,1,1.0,30.0,472.28,472.28,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.74,1.0,1.0,0
U00247,edwardsadam,30,Female,jessicaadams@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.01,1.0,0.0,0
U00248,christopher76,17,Male,kaylafuentes@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.59,1.0,0.0,0
U00249,donaldmccoy,35,Female,zparsons@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.88,1.0,1.0,0
U00250,gregorypierce,21,Male,mark81@hotmail.com,1,1,1.0,30.0,342.61,342.61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.84,1.0,0.0,0
U00251,summersjamie,28,Female,daniel37@outlook.com,13,9,1.4444444444444444,1.092436974789916,1310.57,100.81307692307692,1,0,1,1,1,1,2,0,0,2,2,2,2,8,3,3.493846153846154,0.6923076923076923,2.6666666666666665,1
U00252,millermary,29,Female,jasonnelson@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.52,1.0,0.0,0
U00253,ymcgrath,19,Male,steven91@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.66,1.0,0.0,0
U00254,yatesadrian,19,Female,josephgraham@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4.94,1.0,1.0,0
U00255,fschmidt,26,Female,zharper@gmail.com,1,1,1.0,30.0,394.26,394.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.35,1.0,0.0,0
U00256,pearsonannette,35,Female,humphreyjennifer@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.51,1.0,1.0,0
U00257,danielle50,29,Male,jennifer70@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.45,1.0,0.0,0
U00258,marilynbailey,19,Male,paulkeller@gmail.com,1,1,1.0,30.0,117.68,117.68,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.57,1.0,0.0,0
U00259,jennifershaw,35,Male,christopher75@gmail.com,1,1,1.0,30.0,342.61,342.61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.84,1.0,0.0,0
U00260,heather26,35,Male,denisesmith@yahoo.com,15,9,1.6666666666666667,1.437699680511182,2445.2,163.01333333333332,1,2,2,1,3,1,0,2,0,1,2,0,6,6,3,3.1526666666666667,0.6,0.8571428571428571,1
U00261,darrell83,28,Female,walkerjames@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.13,1.0,1.0,0
U00262,dawnsawyer,24,Male,robertpotter@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.91,1.0,0.0,0
U00263,chapmanjennifer,15,Male,brucejacqueline@gmail.com,4,4,1.0,0.4152249134948097,0.0,0.0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,2,2.8325,1.0,0.5,0
U00264,mmullen,18,Female,wrightmargaret@outlook.com,3,3,1.0,0.3501945525291828,0.0,0.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,3.4599999999999995,1.0,0.0,0
U00265,william96,15,Male,kristenmaxwell@hotmail.com,14,9,1.5555555555555556,1.2103746397694524,2087.85,149.13214285714284,1,2,1,0,1,3,2,0,1,1,0,2,4,4,6,3.43,0.6428571428571429,0.8,1
U00266,fstephens,25,Female,omann@hotmail.com,1,1,1.0,30.0,212.39,212.39,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.15,1.0,0.0,0
U00267,amandataylor,34,Male,colemanjennifer@outlook.com,4,3,1.3333333333333333,0.4838709677419355,906.53,226.6325,0,2,0,1,0,0,1,0,0,0,0,0,2,1,1,3.0325,0.75,0.3333333333333333,0
U00268,donna26,29,Female,andrewmorris@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.6,1.0,0.0,0
U00269,brandonharper,22,Female,laura67@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.93,1.0,0.0,0
U00270,karenpratt,23,Male,reyesmorgan@outlook.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.67,1.0,0.0,0
U00271,ldurham,15,Male,martinezrenee@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.44,1.0,1.0,0
U00272,wvasquez,25,Male,ashley40@yahoo.com,13,8,1.625,1.2956810631229236,1229.1999999999998,94.55384615384614,1,0,0,1,0,3,1,2,0,1,1,3,6,4,3,3.2284615384615383,0.6153846153846154,0.5714285714285714,1
U00273,wattsphilip,25,Female,jessicabrown@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2.14,1.0,1.0,0
U00274,john92,32,Female,tcole@outlook.com,2,2,1.0,0.4026845637583892,177.34,88.67,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,3.52,1.0,0.0,0
U00275,benjaminmendoza,28,Female,stevenroberts@gmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.98,1.0,0.0,0
U00276,cassandrayoung,22,Female,hilljames@outlook.com,1,1,1.0,30.0,299.57,299.57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.74,1.0,1.0,0
U00277,oriddle,21,Male,jeremy92@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.01,1.0,0.0,0
U00278,erikayoung,27,Male,cynthia53@hotmail.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.85,1.0,1.0,0
U00279,mackenzie39,24,Male,hdavis@gmail.com,3,3,1.0,0.4072398190045249,295.02,98.34,0,0,0,1,0,1,1,0,0,0,0,0,3,0,0,2.6833333333333336,1.0,0.0,0
U00280,psnyder,15,Male,josephtammy@hotmail.com,1,1,1.0,30.0,299.57,299.57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3.74,1.0,1.0,0
U00281,bailey28,30,Female,christopher14@yahoo.com,1,1,1.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.11,1.0,0.0,0
U00282,eandrews,19,Male,jeremy00@outlook.com,14,9,1.5555555555555556,1.414141414141414,1034.17,73.86928571428572,1,4,1,1,1,0,1,2,1,0,0,2,9,3,2,2.472142857142857,0.6428571428571429,0.3,1
U00283,mryan,28,Male,xcordova@hotmail.com,2,2,1.0,1.5789473684210529,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2.8600000000000003,1.0,2.0,0
